micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,mean_jaccard,exact_match_accuracy,bootstrap_id
0.5077071290944123,0.6357056694813028,0.564542046063203,0.5318378565878566,0.6604640637140637,0.5702021417171531,0.42071800000000004,0.02,19
0.45394736842105265,0.5933660933660934,0.5143769968051118,0.46472549672549673,0.5971822621822621,0.5055118366550845,0.3609129999999999,0.0,20
0.4758974358974359,0.614569536423841,0.5364161849710982,0.48353316128316126,0.6394945887445888,0.525605047913126,0.37810199999999994,0.0,21
0.42913776015857286,0.603905160390516,0.5017381228273464,0.4444588605838606,0.616393412143412,0.4945432971108189,0.352303,0.01,22
0.4583333333333333,0.5987341772151898,0.5192096597145993,0.5079330391830391,0.6439596792096792,0.5441265257937413,0.3963299999999999,0.04,23
0.48286604361370716,0.5819774718397998,0.5278093076049942,0.4866522644022644,0.5883191808191808,0.5133580776300011,0.37083800000000006,0.01,24
0.49950932286555444,0.5911730545876888,0.5414893617021276,0.5182199328449328,0.6158536186036185,0.5360778240297921,0.38971399999999995,0.01,25
0.4474187380497132,0.5857321652065082,0.5073170731707318,0.4653423382173383,0.6174034299034298,0.5032416015344034,0.36092100000000005,0.02,26
0.4428424304840371,0.5672823218997362,0.4973973395026027,0.46792464479964485,0.598273754023754,0.5012518120035208,0.363973,0.03,27
0.4924924924924925,0.6267515923566879,0.5515695067264574,0.5131401237651237,0.6487240120990121,0.5498066459684261,0.40862399999999993,0.03,28
0.4826216484607746,0.6007416563658838,0.5352422907488987,0.4933212620712621,0.6117463092463092,0.5257298744196492,0.37813199999999986,0.0,29
0.47157894736842104,0.6136986301369863,0.5333333333333333,0.5081669025419024,0.6581900183150183,0.5442350626626696,0.39524599999999993,0.03,30
0.49540347293156284,0.6139240506329114,0.5483323911814584,0.5166764346764346,0.6346035076035076,0.5457201988373049,0.40385899999999997,0.02,31
0.4773820981713186,0.5897740784780023,0.5276595744680851,0.5075424714174713,0.6018426018426019,0.5291157549771558,0.38150399999999995,0.0,32
0.5142857142857142,0.6120906801007556,0.5589419206440484,0.5498742923742923,0.6603618881118881,0.5723152620900216,0.4279449999999999,0.05,33
0.47389162561576353,0.6345646437994723,0.5425831923293852,0.49015947940947946,0.6522425352425353,0.5382600130252405,0.390563,0.01,34
0.4708939708939709,0.5800256081946222,0.5197934595524957,0.49298039460539456,0.609589923964924,0.513612192112426,0.36543200000000003,0.0,35
0.4794921875,0.6294871794871795,0.5443458980044346,0.5090686258186259,0.6528418803418803,0.551746953232016,0.41182300000000005,0.03,36
0.4519326065411298,0.5838668373879642,0.5094972067039105,0.4727714923964924,0.5984698912198911,0.5083057488596358,0.36573600000000006,0.01,37
0.4789579158316633,0.6167741935483871,0.5391990975747321,0.49344540182040175,0.6420834027084027,0.5335635798093663,0.39314099999999996,0.02,38
0.49798387096774194,0.6053921568627451,0.5464601769911505,0.5054076479076479,0.6368481795981795,0.5384620473466492,0.3884089999999999,0.01,39
0.4612159329140461,0.6205923836389281,0.52916416115454,0.4759537545787546,0.6498939671439672,0.5240997716044498,0.37698,0.01,40
0.46810699588477367,0.6082887700534759,0.5290697674418605,0.49204421966921963,0.6369477744477745,0.5337744252473622,0.38925800000000005,0.02,41
0.4704761904761905,0.5860023724792408,0.5219228737453777,0.5038421855921856,0.6130725524475525,0.528678076460514,0.384466,0.03,42
0.5111111111111111,0.6301369863013698,0.5644171779141105,0.5275561383061382,0.6389081057831059,0.5574719134877228,0.40753199999999995,0.0,43
0.5123203285420944,0.6130221130221131,0.558165548098434,0.5315411949161949,0.6384621905871906,0.5623729783741812,0.41942300000000005,0.03,44
